SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	OCCUPATION	OCCUPATION_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	8.223158	46.96617097	756	Switzerland	2014	F	Female	_T	Total or no breakdown by Occupation	36.66	CUR_LCU	Local currency	0	Units	C	Country data	ES - Swiss Earnings Structure Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: CHE - Swiss franc(CHF)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-53.08432878	-10.77668561	76	Brazil	2014	M	Male	_T	Total or no breakdown by Occupation	14.4	CUR_LCU	Local currency	0	Units	C	Country data	HS - National Household Sample Survey	nan	nan	Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Total national, excluding some areas | Local currency: BRA - Real(BRL)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-53.08432878	-10.77668561	76	Brazil	2014	F	Female	_T	Total or no breakdown by Occupation	12.1	CUR_LCU	Local currency	0	Units	C	Country data	HS - National Household Sample Survey	nan	nan	Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Total national, excluding some areas | Local currency: BRA - Real(BRL)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	101.02029509999998	15.13089239	764	Thailand	2016	F	Female	_T	Total or no breakdown by Occupation	124.0	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour force survey	nan	nan	Data reference period: Third quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: THA - Baht(THB) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	101.02029509999998	15.13089239	764	Thailand	2016	M	Male	_T	Total or no breakdown by Occupation	102.0	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour force survey	nan	nan	Data reference period: Third quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: THA - Baht(THB) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	35.42890329	38.9899684	792	Turkey	2014	M	Male	_T	Total or no breakdown by Occupation	11.11	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: TUR - Turkish lira(TRY)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	35.42890329	38.9899684	792	Turkey	2014	F	Female	_T	Total or no breakdown by Occupation	11.25	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: TUR - Turkish lira(TRY)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2016	M	Male	_T	Total or no breakdown by Occupation	37.22	CUR_LCU	Local currency	0	Units	C	Country data	ES - Survey on wages of employees by gender, age, education and occupational group	nan	nan	Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2016	F	Female	_T	Total or no breakdown by Occupation	29.65	CUR_LCU	Local currency	0	Units	C	Country data	ES - Survey on wages of employees by gender, age, education and occupational group	nan	nan	Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2014	M	Male	_T	Total or no breakdown by Occupation	173.31	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: MKD - Denar(MKD)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2014	F	Female	_T	Total or no breakdown by Occupation	157.45	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: MKD - Denar(MKD)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2014	F	Female	_T	Total or no breakdown by Occupation	13.35	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Survey of Hours and Earnings	nan	nan	Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: GBR - British pound(GBP)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2014	M	Male	_T	Total or no breakdown by Occupation	16.88	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Survey of Hours and Earnings	nan	nan	Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: GBR - British pound(GBP)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2015	M	Male	_T	Total or no breakdown by Occupation	16.61	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Survey of Hours and Earnings	nan	nan	Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees | Local currency: GBR - British pound(GBP) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2015	F	Female	_T	Total or no breakdown by Occupation	13.19	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Survey of Hours and Earnings	nan	nan	Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees | Local currency: GBR - British pound(GBP) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2016	M	Male	_T	Total or no breakdown by Occupation	17.11	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Survey of Hours and Earnings	nan	nan	Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees | Local currency: GBR - British pound(GBP) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2016	F	Female	_T	Total or no breakdown by Occupation	13.69	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Survey of Hours and Earnings	nan	nan	Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees | Local currency: GBR - British pound(GBP) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2017	M	Male	_T	Total or no breakdown by Occupation	17.56	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Survey of Hours and Earnings	nan	nan	Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees | Local currency: GBR - British pound(GBP) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2017	F	Female	_T	Total or no breakdown by Occupation	14.1	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Survey of Hours and Earnings	nan	nan	Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees | Local currency: GBR - British pound(GBP) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2018	M	Male	_T	Total or no breakdown by Occupation	18.4	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Survey of Hours and Earnings	nan	nan	Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees | Local currency: GBR - British pound(GBP) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2018	F	Female	_T	Total or no breakdown by Occupation	14.72	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Survey of Hours and Earnings	nan	nan	Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees | Local currency: GBR - British pound(GBP) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-88.70199554	17.19965901	84	Belize	2017	F	Female	_T	Total or no breakdown by Occupation	7.0	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour force survey	nan	nan	Employment definition: Including subsistence workers | Data reference period: April | Local currency: BLZ - Belize dollar(BZD) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-88.70199554	17.19965901	84	Belize	2017	M	Male	_T	Total or no breakdown by Occupation	7.0	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour force survey	nan	nan	Employment definition: Including subsistence workers | Data reference period: April | Local currency: BLZ - Belize dollar(BZD) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-88.70199554	17.19965901	84	Belize	2018	M	Male	_T	Total or no breakdown by Occupation	7.04	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour force survey	nan	nan	Employment definition: Including subsistence workers | Data reference period: April | Local currency: BLZ - Belize dollar(BZD) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-88.70199554	17.19965901	84	Belize	2018	F	Female	_T	Total or no breakdown by Occupation	8.24	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour force survey	nan	nan	Employment definition: Including subsistence workers | Data reference period: April | Local currency: BLZ - Belize dollar(BZD) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-56.01387025	-32.800283799999995	858	Uruguay	2014	F	Female	_T	Total or no breakdown by Occupation	126.2	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Continous Household Survey	nan	nan	Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: URY - Uruguayan peso(UYU)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-56.01387025	-32.800283799999995	858	Uruguay	2014	M	Male	_T	Total or no breakdown by Occupation	138.1	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Continous Household Survey	nan	nan	Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: URY - Uruguayan peso(UYU)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-56.01387025	-32.800283799999995	858	Uruguay	2018	M	Male	_T	Total or no breakdown by Occupation	214.38	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Continous Household Survey	nan	nan	Local currency: URY - Uruguayan peso(UYU)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-56.01387025	-32.800283799999995	858	Uruguay	2018	F	Female	_T	Total or no breakdown by Occupation	173.87	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Continous Household Survey	nan	nan	Local currency: URY - Uruguayan peso(UYU)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	114.62885630000001	4.49736984	96	Brunei Darussalam	2014	M	Male	_T	Total or no breakdown by Occupation	9.88	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour force survey	nan	nan	Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	114.62885630000001	4.49736984	96	Brunei Darussalam	2014	F	Female	_T	Total or no breakdown by Occupation	9.61	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour force survey	nan	nan	Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	114.62885630000001	4.49736984	96	Brunei Darussalam	2017	F	Female	_T	Total or no breakdown by Occupation	8.93	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour force survey	nan	nan	Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	114.62885630000001	4.49736984	96	Brunei Darussalam	2017	M	Male	_T	Total or no breakdown by Occupation	8.96	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour force survey	nan	nan	Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Local currency: BRN - Brunei dollar(BND) | Working time arrangement coverage: Full-time and part time workers
