SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	EMPLOYMENT_STATUS	EMPLOYMENT_STATUS_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2011	M	Male	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2011	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2012	F	Female	Y_GE15	15 years old and over	1	Employees	22.33	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2012	M	Male	Y_GE15	15 years old and over	1	Employees	37.62	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2012	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	1	Employees	30.52	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2012	F	Female	Y_GE15	15 years old and over	2	Employers	1.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2012	M	Male	Y_GE15	15 years old and over	2	Employers	2.3	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2012	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	2	Employers	1.7	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2012	F	Female	Y_GE15	15 years old and over	3	Own-account workers	31.16	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2012	M	Male	Y_GE15	15 years old and over	3	Own-account workers	38.78	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2012	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	3	Own-account workers	35.24	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2012	F	Female	Y_GE15	15 years old and over	5	Contributing family workers	45.51	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2012	M	Male	Y_GE15	15 years old and over	5	Contributing family workers	21.29	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2012	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	5	Contributing family workers	32.55	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2012	F	Female	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2012	M	Male	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2012	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2013	F	Female	Y_GE15	15 years old and over	1	Employees	22.29	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2013	M	Male	Y_GE15	15 years old and over	1	Employees	37.62	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2013	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	1	Employees	30.49	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2013	F	Female	Y_GE15	15 years old and over	2	Employers	0.99	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2013	M	Male	Y_GE15	15 years old and over	2	Employers	2.29	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2013	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	2	Employers	1.69	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2013	F	Female	Y_GE15	15 years old and over	3	Own-account workers	31.3	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2013	M	Male	Y_GE15	15 years old and over	3	Own-account workers	38.82	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2013	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	3	Own-account workers	35.33	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2013	F	Female	Y_GE15	15 years old and over	5	Contributing family workers	45.41	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2013	M	Male	Y_GE15	15 years old and over	5	Contributing family workers	21.26	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2013	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	5	Contributing family workers	32.49	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2013	F	Female	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2013	M	Male	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2013	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2014	F	Female	Y_GE15	15 years old and over	1	Employees	22.45	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2014	M	Male	Y_GE15	15 years old and over	1	Employees	37.94	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2014	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	1	Employees	30.73	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2014	F	Female	Y_GE15	15 years old and over	2	Employers	1.02	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2014	M	Male	Y_GE15	15 years old and over	2	Employers	2.33	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2014	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	2	Employers	1.72	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2014	F	Female	Y_GE15	15 years old and over	3	Own-account workers	32.08	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2014	M	Male	Y_GE15	15 years old and over	3	Own-account workers	38.49	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2014	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	3	Own-account workers	35.51	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2014	F	Female	Y_GE15	15 years old and over	5	Contributing family workers	44.46	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2014	M	Male	Y_GE15	15 years old and over	5	Contributing family workers	21.24	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2014	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	5	Contributing family workers	32.04	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2014	F	Female	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2014	M	Male	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2014	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2015	F	Female	Y_GE15	15 years old and over	1	Employees	22.48	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2015	M	Male	Y_GE15	15 years old and over	1	Employees	38.18	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	1	Employees	30.87	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2015	F	Female	Y_GE15	15 years old and over	2	Employers	1.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2015	M	Male	Y_GE15	15 years old and over	2	Employers	2.33	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	2	Employers	1.71	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2015	F	Female	Y_GE15	15 years old and over	3	Own-account workers	32.51	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2015	M	Male	Y_GE15	15 years old and over	3	Own-account workers	38.39	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	3	Own-account workers	35.65	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2015	F	Female	Y_GE15	15 years old and over	5	Contributing family workers	44.01	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2015	M	Male	Y_GE15	15 years old and over	5	Contributing family workers	21.11	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	5	Contributing family workers	31.77	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2015	F	Female	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2015	M	Male	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2016	F	Female	Y_GE15	15 years old and over	1	Employees	22.47	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2016	M	Male	Y_GE15	15 years old and over	1	Employees	38.3	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	1	Employees	30.94	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2016	F	Female	Y_GE15	15 years old and over	2	Employers	0.99	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2016	M	Male	Y_GE15	15 years old and over	2	Employers	2.32	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	2	Employers	1.7	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2016	F	Female	Y_GE15	15 years old and over	3	Own-account workers	32.64	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2016	M	Male	Y_GE15	15 years old and over	3	Own-account workers	38.42	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	3	Own-account workers	35.73	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
