SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	PERPETRATOR	PERPETRATOR_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	POLICE_SOLDIER	Police/soldier	8.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELIG	Priest/religious leader	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	3.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	TEACH	Teacher	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	0.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	56.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	6.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	EMPLYR	Employer/someone at work	0.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	2.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FATH	Father/step-father	0.9	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	27.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	INLAW	In-law	1.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OTHER	Other	2.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	2.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	6.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	POLICE_SOLDIER	Police/soldier	0.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELIG	Priest/religious leader	0.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	7.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	TEACH	Teacher	0.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	4.9	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	4.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	3.9	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	13.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FATH	Father/step-father	3.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	27.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	INLAW	In-law	1.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OTHER	Other	7.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	24.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	1.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	14.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2017	F	Female	Y_GE15	15 years old and over	SEX	Sexual	TEACH	Teacher	2.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016-17	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	0.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2018	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	80.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2018	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	6.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2018	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	EMPLYR	Employer/someone at work	0.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2018	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	1.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2018	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FATH	Father/step-father	0.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2018	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	5.4	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2018	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	4.9	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2018	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	1.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2018	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	POLICE_SOLDIER	Police/soldier	0.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2018	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	3.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2018	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	28.4650624	47.20236795	498	Republic of Moldova	2005	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	63.4	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2005	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	28.4650624	47.20236795	498	Republic of Moldova	2005	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	36.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2005	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	2.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	37.4	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	6.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	Y_GE15	15 years old and over	SEX	Sexual	EMPLYR	Employer/someone at work	0.4	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	0.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FATH	Father/step-father	2.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	43.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OTHER	Other	0.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	0.9	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	3.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	Y_GE15	15 years old and over	SEX	Sexual	POLICE_SOLDIER	Police/soldier	0.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	4.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	Y_GE15	15 years old and over	SEX	Sexual	TEACH	Teacher	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	46.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	6.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	48.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.21907885	-22.13817068	516	Namibia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	1.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.21907885	-22.13817068	516	Namibia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	34.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.21907885	-22.13817068	516	Namibia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	4.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.21907885	-22.13817068	516	Namibia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	1.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.21907885	-22.13817068	516	Namibia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FATH	Father/step-father	2.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.21907885	-22.13817068	516	Namibia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	18.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.21907885	-22.13817068	516	Namibia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	INLAW	In-law	0.9	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.21907885	-22.13817068	516	Namibia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OTHER	Other	10.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.21907885	-22.13817068	516	Namibia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	9.9	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.21907885	-22.13817068	516	Namibia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	5.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.21907885	-22.13817068	516	Namibia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	15.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.21907885	-22.13817068	516	Namibia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	TEACH	Teacher	0.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	83.94678863	28.25866332	524	Nepal	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	1.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	83.94678863	28.25866332	524	Nepal	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	75.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	83.94678863	28.25866332	524	Nepal	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	EMPLYR	Employer/someone at work	0.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	83.94678863	28.25866332	524	Nepal	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	1.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	83.94678863	28.25866332	524	Nepal	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	17.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	83.94678863	28.25866332	524	Nepal	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OTHER	Other	0.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	83.94678863	28.25866332	524	Nepal	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	2.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	83.94678863	28.25866332	524	Nepal	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	4.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	83.94678863	28.25866332	524	Nepal	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	3.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	8.097363256	9.585789025	566	Nigeria	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	0.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2018	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	8.097363256	9.585789025	566	Nigeria	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	53.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2018	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	8.097363256	9.585789025	566	Nigeria	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	10.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2018	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	8.097363256	9.585789025	566	Nigeria	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	EMPLYR	Employer/someone at work	0.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2018	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	8.097363256	9.585789025	566	Nigeria	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	1.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2018	nan
