SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	ETHNICITY	ETHNICITY_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	32.39100438	1.279557331	800	Uganda	2012	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	19.0	PT	Percent	0	Units	C	Country data	LFS - National Labour Force	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	32.39100438	1.279557331	800	Uganda	2012	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.9	PT	Percent	0	Units	C	Country data	LFS - National Labour Force	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	32.39100438	1.279557331	800	Uganda	2013	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.9	PT	Percent	0	Units	C	Country data	HIES - Uganda National Household Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	32.39100438	1.279557331	800	Uganda	2013	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	8.4	PT	Percent	0	Units	C	Country data	HIES - Uganda National Household Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	32.39100438	1.279557331	800	Uganda	2013	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	3.3	PT	Percent	0	Units	C	Country data	HIES - Uganda National Household Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	32.39100438	1.279557331	800	Uganda	2017	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	33.5	PT	Percent	0	Units	C	Country data	LFS - Urban Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	32.39100438	1.279557331	800	Uganda	2017	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	42.3	PT	Percent	0	Units	C	Country data	LFS - Urban Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	32.39100438	1.279557331	800	Uganda	2017	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	23.7	PT	Percent	0	Units	C	Country data	LFS - Urban Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2014	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	20.0	PT	Percent	0	Units	C	Country data	LFS - Labour force survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2014	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	23.9	PT	Percent	0	Units	C	Country data	LFS - Labour force survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2014	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	16.2	PT	Percent	0	Units	C	Country data	LFS - Labour force survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2015	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	17.6	PT	Percent	0	Units	C	Country data	LFS - Labour force survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2015	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	20.5	PT	Percent	0	Units	C	Country data	LFS - Labour force survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2015	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	14.9	PT	Percent	0	Units	C	Country data	LFS - Labour force survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2016	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	18.3	PT	Percent	0	Units	C	Country data	LFS - Labour force survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2016	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	21.3	PT	Percent	0	Units	C	Country data	LFS - Labour force survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2016	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	15.4	PT	Percent	0	Units	C	Country data	LFS - Labour force survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2017	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	16.5	PT	Percent	0	Units	C	Country data	LFS - Labour force survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2017	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	19.7	PT	Percent	0	Units	C	Country data	LFS - Labour force survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2017	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	13.5	PT	Percent	0	Units	C	Country data	LFS - Labour force survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2006	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	41.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2006	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	43.8	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2006	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	38.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2007	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	33.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2007	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	34.6	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2007	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	31.6	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2008	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	30.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2008	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	33.5	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2008	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	28.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2009	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	27.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2009	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	30.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2009	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	25.4	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2010	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	25.5	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2010	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	25.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2010	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	25.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2011	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	25.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2011	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	25.5	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2011	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	24.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2012	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	24.8	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2012	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	24.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2012	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	25.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2013	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	24.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2013	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	25.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2013	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	23.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2014	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	25.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2014	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	26.8	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2014	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	23.6	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2015	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	24.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2015	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	24.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2015	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	24.5	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2016	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	24.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2016	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	25.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2016	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	23.6	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2017	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	24.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2017	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	25.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2017	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	23.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2018	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	24.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2018	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	25.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2018	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	23.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2008	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	29.7	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2008	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	46.9	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2008	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	15.7	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2009	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	29.9	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2009	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	47.0	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2009	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	16.2	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2010	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	33.1	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2010	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	52.0	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2010	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	15.8	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2011	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	32.1	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2011	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	48.5	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2011	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	18.0	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2012	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	31.6	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2012	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	45.7	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2012	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	19.6	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2013	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	28.4	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2013	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	41.1	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2013	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	17.9	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2015	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	27.6	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2015	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	35.8	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2015	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	19.8	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2016	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	27.6	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2016	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	35.7	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2016	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	19.8	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2017	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	26.9	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2017	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	35.0	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2017	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	19.6	PT	Percent	0	Units	C	Country data	LFS - Labour force sample survey	nan	nan	nan
