SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	MARITAL_STATUS	MARITAL_STATUS_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	105.802499	10.09643079	704	Viet Nam	1999	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	2.05	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	105.802499	10.09643079	704	Viet Nam	1999	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	1.25	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	105.802499	10.09643079	704	Viet Nam	1999	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	0.54	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	105.802499	10.09643079	704	Viet Nam	1999	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	0.38	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	105.802499	10.09643079	704	Viet Nam	2009	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	2.59	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	105.802499	10.09643079	704	Viet Nam	2009	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	0.87	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	105.802499	10.09643079	704	Viet Nam	2009	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	0.94	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	105.802499	10.09643079	704	Viet Nam	2009	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	0.43	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	14.82209486	46.11958061	705	Slovenia	1991	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	6.83	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	14.82209486	46.11958061	705	Slovenia	1991	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	4.85	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	14.82209486	46.11958061	705	Slovenia	2011	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	9.54	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	14.82209486	46.11958061	705	Slovenia	2011	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	7.15	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	14.82209486	46.11958061	705	Slovenia	2015	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	9.76	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	14.82209486	46.11958061	705	Slovenia	2015	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	6.79	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	24.67184355	-29.99957544	710	South Africa	1985	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	5.09	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	24.67184355	-29.99957544	710	South Africa	1985	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	2.57	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	24.67184355	-29.99957544	710	South Africa	1991	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	6.81	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	24.67184355	-29.99957544	710	South Africa	1991	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	3.61	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	24.67184355	-29.99957544	710	South Africa	1996	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	7.8	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	24.67184355	-29.99957544	710	South Africa	1996	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	4.58	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	24.67184355	-29.99957544	710	South Africa	2011	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	4.43	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	24.67184355	-29.99957544	710	South Africa	2011	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	1.85	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	24.67184355	-29.99957544	710	South Africa	2011	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	2.64	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	24.67184355	-29.99957544	710	South Africa	2011	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	1.23	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	29.86909584	-19.00075492	716	Zimbabwe	1982	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	5.58	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	29.86909584	-19.00075492	716	Zimbabwe	1982	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	3.43	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	29.86909584	-19.00075492	716	Zimbabwe	1992	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	9.18	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	29.86909584	-19.00075492	716	Zimbabwe	1992	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	4.25	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	29.86909584	-19.00075492	716	Zimbabwe	2002	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	8.27	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	29.86909584	-19.00075492	716	Zimbabwe	2002	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	3.36	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	29.86909584	-19.00075492	716	Zimbabwe	2012	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	8.5	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	29.86909584	-19.00075492	716	Zimbabwe	2012	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	3.8	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	29.86909584	-19.00075492	716	Zimbabwe	2012	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	3.8	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	29.86909584	-19.00075492	716	Zimbabwe	2012	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	8.5	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	23.81380223	-22.18810073	72	Botswana	1981	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	6.39	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	23.81380223	-22.18810073	72	Botswana	1981	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	4.07	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	23.81380223	-22.18810073	72	Botswana	1991	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	3.56	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	23.81380223	-22.18810073	72	Botswana	1991	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	1.77	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	23.81380223	-22.18810073	72	Botswana	1991	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	2.66	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	23.81380223	-22.18810073	72	Botswana	1991	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	1.58	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	23.81380223	-22.18810073	72	Botswana	2001	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	3.51	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	23.81380223	-22.18810073	72	Botswana	2001	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	1.63	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	23.81380223	-22.18810073	72	Botswana	2001	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	2.43	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	23.81380223	-22.18810073	72	Botswana	2001	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	1.24	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	23.81380223	-22.18810073	72	Botswana	2011	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	3.04	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	23.81380223	-22.18810073	72	Botswana	2011	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	1.04	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	23.81380223	-22.18810073	72	Botswana	2011	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	1.84	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	23.81380223	-22.18810073	72	Botswana	2011	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	0.81	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	1981	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	1.34	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	1981	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	0.9	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	1991	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	1.03	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	1991	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	1.72	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	1991	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	0.7	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	1991	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	1.28	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2001	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	3.55	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2001	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	4.48	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2001	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	2.33	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2001	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	3.53	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2011	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	8.71	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2011	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	6.6	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	30.32618773	7.290839152	728	South Sudan	1983	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	4.88	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	30.32618773	7.290839152	728	South Sudan	1983	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	1.77	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	30.32618773	7.290839152	728	South Sudan	1993	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	5.28	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	30.32618773	7.290839152	728	South Sudan	1993	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	1.78	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	30.32618773	7.290839152	728	South Sudan	2008	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	2.2	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	30.32618773	7.290839152	728	South Sudan	2008	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	1.45	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	29.95650159	16.02643066	729	Sudan	1993	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	5.1	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	29.95650159	16.02643066	729	Sudan	1993	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	2.05	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	29.95650159	16.02643066	729	Sudan	2008	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	4.06	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	29.95650159	16.02643066	729	Sudan	2008	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	1.5	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-55.90626394	4.132603197	740	Suriname	2004	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	5.82	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-55.90626394	4.132603197	740	Suriname	2004	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	5.26	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-55.90626394	4.132603197	740	Suriname	2012	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	5.5	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-55.90626394	4.132603197	740	Suriname	2012	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	5.47	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
